,X_0,X_1,X_2,X_3,X_4,X_5,Y
21,1,13.404525032556517,4.741800009904428,0.19146715660963487,9.457737017974258,0.4801639694796763,1024.9548259079568
22,0,14.668965018445757,4.708871466144673,0.05047290441521099,11.773952771590544,0.11783362347227444,1015.283755153624
23,0,10.376179690566225,3.312628568696714,0.41534138358221895,7.552750015962362,0.29974334599269403,1012.2895537550512
24,0,7.301327269882883,2.4519030882564365,1.9193070493714197,4.275696237679589,1.4400394229722022,1002.5926613379108
25,0,14.130300015662431,6.789582290985507,0.12002691968019374,11.408080399703966,2.4835642148289128,997.3953697943243
26,0,11.862702304504362,6.5508549965135145,0.07277484652419029,1.830491206405946,1.813059473682003,1000.0546791098384
27,0,9.4860940578535,3.6033805256810556,1.957342570491895,0.8544498151215509,1.3563295020733988,1000.8552306666195
28,1,9.649786237532835,4.813609548243352,0.5726806582815154,9.417332432199075,0.5220166012631859,1014.3463623453649
29,1,9.297465184933849,5.489784633003914,0.11715797376715661,6.044118370237381,0.5348292750757291,1019.2653399739376
30,1,8.408825012539253,6.743121340043583,3.033154496120024,0.5702812542694526,1.2579225440157609,1015.5905583047901
31,1,15.198570737824403,4.012456789960183,7.127714575903557,11.652261437374719,0.8524447843739125,1101.4084604910158
32,0,15.899534590986299,6.9580151606794916,0.14471376266547908,8.490544235132509,1.5981070070728487,979.5021573579784
33,1,5.269921350555441,2.61883837639232,0.4450737964100609,3.78457484150464,-0.2324363323886276,1018.8481102276456
34,0,14.243754843274402,4.360083433609535,2.440280119483063,3.4202092638276373,0.493775328032941,1009.0206437629496
35,1,16.543184153524365,3.2976330865838057,2.0324559656758554,4.320475599425816,0.30407969328188844,1034.8818153205646
36,0,11.874127818456047,2.6354874635765038,0.1045434877166024,5.369893508499658,0.572496962349921,1014.1061157884585
37,0,10.341563058104843,4.893183174930951,1.0626013782532135,6.582550266714466,-0.4957867016967754,1007.2120341331553
38,1,11.742584997537978,2.684779682436429,0.44183058699357164,2.70975868674692,2.2831287998556746,1033.1682427222363
39,1,10.446985383032839,5.504350077005388,0.23795927166520672,9.38957640405233,0.751161660156622,1008.5027054569305
40,0,11.052689686671021,3.0803397596625395,0.8144934117333102,10.636488271684613,2.5081333742766088,1003.6465006587566
41,1,14.485931557427692,4.483782789232549,0.7500808602699666,6.221087822668248,1.3238055547939855,1000.9736981565252
42,1,13.255607796508299,5.348354368839928,3.9040351884557065,5.97722864921171,3.8992350058512475,1050.2733700761805
43,1,7.936358556348966,2.0921420176075207,1.2499391151641275,3.5647212136274504,1.4280779807657968,1007.8927775398744
44,0,8.320605029108847,4.371367796682667,0.8872950597905922,9.95100287146237,1.3375881222614667,1004.7607074420223
45,0,10.307571892409673,7.089741013517834,0.670338967591521,7.027013257793797,-0.372815522819707,998.527999121275
46,0,7.4687643473534475,2.7596611410478618,0.21293693559269436,1.9944398350557568,-1.1029562245162317,1002.1223393988548
47,1,7.262266619630621,4.806608109260726,2.647908745656541,11.9125242522417,2.496764094221078,1057.1826046536262
48,0,8.280237819983782,4.984650801296944,3.1713849566647796,4.0689811551068225,1.1980918798355715,1018.0780753476721
49,1,13.763867252066689,5.913069555460166,0.24431466901390217,5.209840112678246,1.9380372978329794,1024.2201413061907
50,1,15.122127758627045,4.975714415309037,2.6417053053331823,1.1470909595783243,1.9284254181202707,1032.6627748401886
51,1,7.096848891011302,2.7999115954168445,0.7816262452514177,10.792594874872162,0.8620099632248849,1011.7300462661924
52,1,12.889824689577125,4.903095736022042,2.7997622360805043,5.85901626821119,1.2858000806433356,1036.8149148650032
53,1,11.451956730059624,3.6035251026308295,1.7658597094737274,10.597241329410584,-0.8177028781302453,1026.5082940034617
54,1,7.3648201913591365,6.656654444513105,0.7059364071988253,2.7072615101763446,0.2939297460751189,1003.0726987462817
55,0,3.120598776956384,6.125219685741088,0.38015195135599184,7.955817548089156,1.9369122998957269,990.5686332845404
56,0,11.004203054926599,6.855870118994213,1.1136316065231386,1.5190721982102215,0.002919550833659579,995.4882115374876
57,0,9.671927897092898,6.737676671886205,0.4665454209645611,4.616073994217943,0.4937054471802155,995.4979018958102
58,1,7.252017961098257,6.384042849197506,0.04279066165127794,0.7138362279701438,1.6883394471623996,1000.8856884689734
59,1,9.169459219857373,3.575498082371944,1.7258396531296465,11.240238878487226,0.3215164133584485,1030.4565985526478
60,1,11.46823235608955,3.982673975995305,0.0598848052703778,7.987064276335888,1.389602168795432,1033.2454239821716
61,0,6.390412424399139,4.961465312097943,2.025432321684062,8.045632987237688,0.8486317399636399,1023.6632228150945
62,1,12.152914717788654,7.63822287713149,0.9636223892938889,5.070793021933178,-0.22883792031877914,1000.9208692801765
63,0,12.070947132335041,5.304585746538675,0.005605775854804491,9.141793612154029,2.1298246311891154,1002.0025458367463
64,0,11.346329987858988,6.21134906220326,0.2311670605754316,3.509820143126079,-0.4629479121396971,1006.9865947454521
65,1,11.302358681881081,4.828823484867783,1.2760621661957956,5.031466368074028,2.128017207952473,1030.3381768209274
66,1,11.709047842725743,3.52029542168108,1.5274980513128416,0.6166123066828915,3.081167797395088,1022.5521141638236
67,1,9.870260878004013,7.232202462967181,1.040572950516491,0.4360442017602133,0.9761710259203593,1023.4423846548934
68,1,10.862535793725693,7.83772137668798,0.42727226152792697,9.644553784782218,1.9340482620295085,1051.9366050296994
69,1,10.771874689990947,7.817155337846945,1.1257900641288114,2.5576892048882796,1.081859727259803,1024.218051783875
70,0,10.503308594344606,3.198269192820221,0.4590583022119238,8.771225970696293,1.291691957804431,1011.0065223802528
71,1,6.956525581658167,5.271233194224845,0.30299918256508446,7.741639721455243,0.17488146097569823,1011.7078257110927
72,1,9.817181573052999,5.086025108752458,0.40909826446756986,4.3959890987991965,0.6863788602569548,1012.8367965765808
73,0,12.299836409359688,5.1723341617256295,0.35864502169664586,2.4210278383028934,0.6463551041659106,1010.1706690791899
74,0,0.7404489616812349,5.808925278944152,0.533482027563356,5.54487656569254,1.513452495905952,998.4173181092714
75,0,6.234844867518561,5.994584732065778,0.7402007359856259,9.49032176128103,2.6303357413542505,1029.9626684855573
76,1,12.188643679161421,5.396706776817889,1.4453911436462819,5.200427183696776,1.5250556560217507,1022.2526057274392
77,0,14.295678133021337,5.063265235225927,0.2492425506300509,6.227492121027319,1.5169593695982417,987.8926846923071
78,0,10.210966471208446,6.599111195819655,3.9122070033969956,9.699375432753815,2.0247439832318035,1050.7168697490486
79,0,-0.6155969942257897,4.221100297024298,0.7016784121812152,5.387702702284617,1.986898796013147,1006.6737794077649
80,1,14.639381046686857,2.478902630494308,1.2083355159460767,5.078485329923801,-0.5688537393510167,1031.3560974407985
81,1,8.783481198334869,4.013094649204518,0.3727575498995826,4.38697562514418,1.693581384257787,1003.8548878906438
82,1,14.578380921715718,4.750622836368896,0.6684081633422515,3.19190732205803,0.6252290422556265,1017.5352625265871
83,1,9.637779913365566,5.342906126459533,0.46158194520214507,0.3081747254667584,1.4621564382110006,1028.2073584204331
84,0,8.054363168956128,3.4290099697710326,3.5040418697773643,5.440895120310904,0.956221169051158,1026.1917589772117
85,0,11.361314578759414,3.3792409738824194,0.28308570553374907,4.288281453102472,0.15401190331064862,998.4004765979994
86,1,1.06813086085514,2.9371986508726957,0.11930535262938703,0.8107265685493705,0.2425046709293882,1011.6497955456192
87,0,8.570119133808378,6.864762731263984,1.5304661282287044,9.867283216711396,-0.8772928589630098,1031.3401903703257
88,1,8.863954496776858,7.470421095194786,0.28448271758111665,2.228370254696113,1.6044835145541185,1026.6023413237544
89,0,10.046180297534855,4.478596165060494,0.5113241231000176,0.1770628026759229,1.2839502736035795,1004.8034082154095
90,1,7.693042117110421,5.62556563073611,0.9851105584522489,11.22756582732799,2.075381340427363,1045.4806076696664
91,1,9.200024124323908,6.193909730080896,0.9281294377002932,8.049806327415212,2.6242977198251314,1029.3959212775192
92,1,8.29596706827109,7.070288161111954,0.8949242044540108,10.880771672828953,1.9546691814171444,1025.860912998099
93,0,4.8975591149796145,3.7536467421228363,2.1690086543021208,0.07448244494494283,1.439045270639523,1014.806837533652
94,0,9.565280882882863,3.7040870881576082,0.999026546571919,4.445014423818006,0.5782428229992984,983.936039922622
95,1,14.291849848107548,7.4782082659589175,0.6629369662981398,9.128737605990164,1.5400098849138226,1039.9278023999127
96,1,13.521316476495727,7.832184400247789,0.7403328705189179,1.0751984748509344,2.7706047610658704,1042.4522334326416
97,1,10.779724534271054,3.3551868998247114,0.11763685846937143,7.999852602963964,2.342469559060812,1009.3063797475878
98,0,12.650526902630228,5.736321403267086,0.29971161303719457,6.518233063568362,1.2704063054871313,1015.1437208119626
99,1,10.044448746951689,3.3996800494874746,0.029397801169072302,3.0920788010044236,-0.10428393981198347,998.8882556170586
100,1,16.88872249628877,3.2051163177948685,0.3221662751657327,0.7296492579037901,3.2252951584934872,1011.7415123877423
101,1,11.892404596999942,5.460843263199761,1.0410428323185292,9.288622717268074,1.2229317210753115,1028.3227242183846
102,1,0.17516260364988234,4.835786151572967,0.09422968706246389,10.418020842092162,0.07245209738961067,994.7812986036206
103,0,11.864729082776215,2.9474340694543644,1.042357716833571,8.120108477866204,2.472301838451917,1012.3004339335855
104,1,9.73632589163366,7.055027101949179,4.670601690898332,3.8239439576693637,1.6767606519415164,1034.3491153949676
105,1,8.774925705319273,6.724678111884891,2.406345018892901,8.382604430795887,1.897269512590149,1049.912273568055
106,0,10.36261876115814,6.857672366534828,1.1946794672981154,5.089268949902143,1.7457894299278545,1009.4503620406206
107,1,12.961540566697915,7.995398276464157,1.0200071607801875,5.992787507993795,1.3507694782356947,1030.6189687459655
108,1,8.504074782650322,6.022801093179463,2.269572391587473,5.750364792158966,1.3987165500986152,1010.2122294911579
109,0,11.58453860652958,6.690511170353053,0.14692314023007635,7.010956305621452,2.3902658126731517,987.0654233397346
110,1,9.637341224578366,5.902033156626796,0.02488658196106471,4.88394345313046,1.9062117554412015,1033.8457345141078
111,0,-0.09183637666700761,7.6022181860039915,0.7232376923933612,8.975448236430164,-0.8981666856625705,1025.681142936765
112,0,19.938407043976454,2.018494302050986,0.35838951022145604,1.5773764835025155,2.1309537462978185,982.6952380449646
113,1,8.673773562663321,2.5487766946292236,0.2159717525893043,10.72843760742468,1.2849153629694474,1007.243265388771
114,0,13.59073548760007,2.9559888176976425,0.8791889144154638,11.724160556391432,3.0615350015727625,994.8801423745955
115,0,15.574868922790067,5.669520517701145,0.1518979429331052,6.895986102611016,0.5204598810024528,1005.5485121769111
116,1,8.000647966431993,3.201378821522914,2.081073896796792,5.469722217126025,0.8705729877883289,1023.1064629855746
117,1,13.862548158513356,3.115035232562246,2.450555129985742,8.91377890635416,0.22565638226037887,1038.5655714886964
118,0,10.70026423337793,2.445593982340066,0.2166352273346034,8.591169803076397,-0.1815673255462713,994.0089238384923
119,0,9.719114782088571,4.886977322655032,0.549020057929519,6.048054046707522,1.268581081768759,992.540112330906
120,0,5.58679496181971,3.9925135539888394,0.2068272687808378,11.127716507244463,2.4604415568546463,1005.9225519409382
121,1,7.582279402335346,6.236565863360756,3.0266014071630023,8.22808336895843,1.449978728170113,1034.9777865493793
122,1,8.430740228411729,5.660200631966688,0.5811724139454182,2.344655739893966,-0.8045069255105926,1027.1507412460364
123,0,10.95359504406537,5.517366066253622,0.3323552346652756,3.6453161477388103,1.2025560128273272,1011.9745917149789
124,0,7.600045359858591,3.8030201797452747,0.14532898384808013,8.094608921495045,0.4938462827699597,1005.3249364607226
125,1,11.634364215484254,5.8662478386614705,0.866907291582658,5.560712756084727,1.5054324061485609,1035.935498050923
126,1,6.42126928795399,2.9606912296564243,0.7994288365561237,1.1660350345634978,-0.927308124608728,1001.2248975882485
127,1,3.0611874373599637,3.791828038536564,0.09665747315947334,3.6941617215252562,1.2799875965897787,1000.2059857797334
128,1,13.383799136229927,5.315512124859941,3.7575142673218007,2.656124075279703,0.13853935991508226,1024.90228197345
129,1,11.537424681863277,6.676219636788672,0.05350787445704051,4.824600754786635,1.3092980612236658,1036.579197202875
130,0,13.432498956177167,4.765883139917472,0.3303119156672694,7.903934505827442,1.5706030090455223,1011.9671123333111
131,1,12.386489713571587,4.0006761083639475,2.2305426868659173,10.288094586603725,0.9419999635562272,1029.7674669617822
132,0,9.412432225961929,4.92858072934345,1.0083653813071245,4.585857683314008,0.4189517654695697,997.9508217665477
133,0,12.148061330787801,7.88724428301145,0.09339447022724293,7.354984538681473,1.9978667985580034,1001.6220205240417
134,1,14.77297216078677,2.4290917382993698,0.9330353032301056,6.34433469499643,2.804565670110344,1018.8042682184154
135,0,5.15550314799989,3.85460458409944,0.06700709103192101,10.872190860253003,1.4724866912093502,999.9559343169624
136,1,13.547348590373964,2.378996616551706,1.3099702338544499,3.944153729358042,1.595875912492529,1022.5210605345279
137,0,3.660775972786783,6.394792378807458,0.11223357375994582,0.21101841632909712,-0.22168918422844297,1006.391283425273
138,1,1.2462086966039756,6.5705248735171695,0.19697978544686182,0.024984649876619525,1.121917029892972,1032.9867113769524
139,1,11.383659147670743,4.16906829397648,0.42749470944537815,0.6755453890094345,1.2798398488993021,1010.239481130895
140,0,15.519288397346088,3.964165859360428,1.2062388890647584,0.8566565698346249,2.2310425842386903,999.8929185306943
141,0,13.281173523879787,6.376698136955064,0.9734534623257453,8.27165312421574,-0.4869477050432125,1031.6416376954498
142,0,12.959480962413014,7.502197002871358,0.00200095673033062,4.9589743223127964,0.051014241760382495,984.343581310249
143,1,10.134378659499806,7.768176830902209,1.5429544748379644,10.189928907399029,2.374064262817079,1053.2776606290806
144,0,12.813398969362531,5.9528194879571075,0.4051416123862801,3.006701652880663,2.7229538690836668,1004.4718302241503
145,0,13.428736295412286,5.525186428393177,0.3682008725547041,10.837330672973188,0.1544559197442189,1004.1583911166352
146,1,11.467593152260779,6.200858504139597,0.3979942478497738,5.382896393278637,0.7064978059255904,1012.7975367690199
147,1,3.3614278866301994,5.361273767784389,1.5264661466946245,6.325190095731701,2.319830302762294,1024.329108459247
148,1,10.485809343189086,3.5647162975683298,1.2312390518157514,3.79866827907843,1.277724227154907,1031.9749286103736
149,1,9.35063106915991,3.7278375983406757,1.260019385265159,9.78917895938082,3.1446500982288548,1028.3972852678446
150,1,17.84491190262244,7.030876771941268,0.34894941482596437,9.991402754169917,1.1332554870501559,1019.0813466091657
151,1,10.038041317787625,6.689213752153961,0.0618676070875439,3.122971215464281,2.0312363220791,1030.406144818162
152,1,9.10319395970128,4.634260936691506,1.3373596454359742,9.712449974315701,2.0954214214644065,1016.7476637086718
153,1,5.6431838030631765,4.210119467145508,0.6264927153960951,4.352427865602722,1.1984455398177583,1001.5914772659755
154,1,18.70623622326326,7.645544048245694,0.07497336997005846,8.88800677409144,-0.5005948276592034,1030.7465459976183
155,1,14.000306733294636,4.502456061302125,0.47359901070235266,10.566025302423606,0.9691278457527953,1012.3760292463081
156,0,11.640925305033088,2.0567155925582314,0.05867659174123194,10.291948985899083,-0.6807077345539894,992.4644166505013
157,1,10.22214458769497,5.711284413820561,0.05203980089934557,11.855832913439144,0.9458241352816469,1017.5501349034508
158,1,11.42380145207199,2.4679169353512305,0.8364350257135295,3.909738142428701,0.9869092524253803,1022.9907716154268
159,1,7.098934805413115,4.28472132856925,0.05530642391587116,7.5347818943546745,1.8778809954273195,1005.5612819509278
160,0,8.825628784963497,4.698195391141215,0.7034405475564415,5.41167457074128,-0.9567563393708578,992.5136582181161
161,0,10.451435207563382,2.1555699825972714,0.8586078559615431,7.843492976099553,-0.5262230439767273,1005.5954639755394
162,1,8.58814092599473,2.329644846197306,0.397515649422731,5.923568719400839,-0.44347877077188125,996.6050347138536
163,1,6.791276862361531,6.544006902878159,1.965221196014249,9.14480725995373,-0.44555864302831827,1026.9399633410462
164,0,12.328546558405458,7.185971826754166,0.35414978325443913,9.913330982283687,2.182515606726593,989.5307548341502
165,0,11.514387843695816,7.0057345814160445,0.8517812850216003,2.3400413757696152,-0.01872223617794666,1005.8489272264325
166,1,14.28338357123162,3.6242773336038265,0.08331286364381445,2.0829974894394936,0.7827310115083151,1027.87149502491
167,0,14.887964307796137,7.1770182496887305,0.6236369537110575,5.2370454462913365,0.9468296006070307,1009.3331083990173
168,1,0.23232695914747126,5.759465118029448,1.3697524456157033,4.274876688886657,1.0671911757868509,1010.5480027749154
169,0,9.588648336884539,7.633206270047189,0.0926929589303482,3.5390785758201178,1.6209835193179858,998.0886428804782
170,0,7.927530843846293,7.978193005662667,0.006296387422318877,10.072908706494518,0.9321891545037962,988.5578559880821
171,0,8.883850945605124,5.5339312041929825,0.2770771721790379,7.6506555677778705,-0.28561646787161177,1015.6555304033312
172,0,15.30204939069467,2.5929190973228704,0.17593380514203052,11.672993937493958,-0.6699878287668688,1019.1939788036669
173,0,11.280449558422548,6.7348968594736895,0.09694703977959905,5.181857327126085,-0.1143939181145075,1002.0356159025188
174,1,10.928996528196691,2.7800040264823216,0.7857601445801347,11.617446764174375,1.0789920068193823,1021.4086703229534
175,1,5.9619875593120275,2.3432367475819893,1.4863609572080647,4.3875433697283945,1.6354981150222456,1022.0353229788298
176,1,6.622934297854618,2.9506429696523178,2.4052751872687264,10.030631124936559,2.1028717235792236,1032.9789992270435
177,0,2.179117322361388,3.130804335450438,1.6078547171708228,5.7510769614634505,2.5704547879773427,998.4576792609026
178,1,11.915583595438864,2.494928055954829,0.1287108222428676,1.0925264262446714,2.2830289370558567,1028.668489965658
179,1,10.361940370570032,3.9829940231801055,0.21489610149019464,2.9128949069107626,0.628272130744354,1004.3847118617626
180,1,10.967988199637022,5.124005370712439,1.0720307273096592,11.749666125868417,0.2971369845399071,1041.12431112973
181,0,7.258606419142323,3.2859553274925224,1.4025049455203198,10.025184835714702,1.5205847489400526,1002.4592458248688
182,1,17.637735326246933,5.431798888975392,1.241287167273185,6.154681868487005,0.8043021866426681,1017.4916412086915
183,1,13.217756981675644,3.2121465401114597,3.8139879500090825,1.533617141086673,1.224495995891357,1014.0124998987332
184,0,6.310764743995238,3.2593245299935183,0.21414881842680064,0.42763351766198276,-1.4453197172841068,1000.2295581630544
185,0,13.572571445134024,6.535299409212368,1.1880584175266045,3.29153524538293,-1.4566295045346127,1011.213326579782
186,1,13.525192460378463,7.6320389905319175,4.359677786522846,4.151661625622497,1.1949994769846624,1032.4779768331748
187,1,17.367821998452524,5.248205796973143,2.297538951935417,0.8481867114549888,1.130705955113127,1039.2834160329903
188,1,16.39477636334353,6.4246853198102585,0.13175007442163952,5.256664204804192,-0.5439625073754182,1025.8264450671609
189,1,11.771351700117787,7.232137445907836,2.541297389945284,5.931269564436352,1.2060235096158807,1033.4067547475952
190,1,4.521233850288306,6.238397218020452,0.042471822710853396,11.59385414319742,1.6170208800235613,1000.6462665290832
191,1,6.455942392769714,3.6802768764484775,1.6272254298284656,5.174793508962763,0.9791935292445921,1021.6414985333811
192,0,8.132916500694899,5.687441801724742,2.251583661560314,3.0825002200264566,0.6200844255517111,1017.2549224070848
193,1,10.187324965102693,4.767224545537332,0.4081682645824379,7.095012823425157,1.6479560082827982,1005.622712557946
194,1,9.481299107144691,6.791501954261459,0.1592756248871155,7.290032989421075,0.7642673819002077,1024.4650704601836
195,0,7.289912429096731,4.557521246218615,1.903425093415334,9.233158018210013,1.1125967875731624,1019.8578557452498
196,0,12.335250870163055,7.498576613578871,0.13217708825124755,11.26416352300091,2.5139711585077036,998.941931786563
197,1,9.457207364105912,6.603867600307289,0.015991767819726638,11.656794240665608,1.7026118043664935,1018.9993939367201
198,1,13.947155736112903,2.2217670458854704,0.307370926793073,10.362191414318396,0.05190622531687661,1014.2815186649636
199,0,9.509080098471093,6.089956436197167,1.88816419400003,5.029774713314854,-1.167903725075064,1000.2264133906673
200,0,19.237853929969493,2.2389092565562114,0.7426248725244098,1.4135362178374393,1.4190197870387329,1000.443503766933
201,1,8.955681554134786,7.369913347711378,0.6197945303513608,0.0496618392011583,-0.5914453826207022,986.3250906270923
202,0,12.4605917374594,6.555202291762337,0.1347592416456699,3.695935897437151,1.732220390995858,991.4612952115705
203,1,6.86052033741589,5.052701002687719,1.7731677709338614,2.4609366848428875,1.3411825594432627,1028.0557385619416
204,1,7.304665698867927,7.022164694815665,1.1421063136905645,9.91445423251768,0.40621817923345915,1010.8573217590966
205,1,13.024772587395212,4.967652512119316,0.2096888542163003,9.62073032343816,0.31118868418269763,1030.0725233668013
206,1,10.925975277065726,7.1548161776356975,0.7210587749873465,8.694279949627198,2.7352108309884264,1024.1293282706374
207,0,12.829185602337537,3.6519623070125817,1.5295731091522835,8.851860233831568,1.3636064615315044,1002.3941667493773
208,0,11.292103680058922,2.1281646514145844,1.0631152761320835,11.296439310418952,0.5502460814550344,1029.121330736579
209,1,16.456844298939174,3.8434793131208034,0.44794640832468685,0.6538016141415111,1.5410297623990101,1031.249760111032
210,1,15.288578577650227,6.087624305957144,0.12521526500053223,0.1266368476356714,-1.280413846723238,1002.8927957609321
211,0,13.349292455977963,3.9155147976272344,1.0389541020699407,0.6761815605292991,1.4119552753294733,1003.9130398136341
212,1,7.6632323591275835,4.298387247712618,0.1169726051967665,6.128963208365299,1.1628609976143474,1018.3327899037198
213,1,15.784703300836888,6.873024210827534,0.3241324099848028,1.4110896926661254,0.5044133266744464,1019.5948640146296
214,1,13.289224967323225,5.212860006844603,2.0431735923246985,5.212355266241577,2.5199450699564174,1037.4877061268785
215,1,8.747839733856553,5.472645396280621,0.5562591495860773,3.986287607743924,1.1157541848954318,1031.8078350898268
216,1,8.312138019216853,7.4053911432180985,0.5912538798313612,11.175797473084526,1.288225102178793,1020.6234672807182
217,1,5.925807243439789,5.128981927784702,0.12458428300590818,10.34906821103267,1.382700848566872,1002.1544222683985
218,0,14.955028144907656,5.392331032307925,0.44035245388722705,1.7319972766849236,1.2628413998758337,980.7678869437258
219,1,11.005239688551292,2.811789367354712,0.42071549404508773,8.056852789481091,1.6929952453773693,1015.5155771304309
220,0,11.151489053351506,6.682937727905415,1.0181463234507862,4.865156564254713,1.8880031100224417,1006.908832059474
221,1,5.899531024461641,4.212096114963792,0.19064857496492318,7.006855075437388,0.13425921253909845,1011.852003563907
222,0,11.5662222978157,6.620676421575627,3.744933862966334,6.968343432278985,1.4354525693924407,1022.9133956764935
223,0,10.115871919863698,7.060802412794717,0.020110507135999527,11.41940463501926,1.8328989212686775,1004.0903730100752
224,1,8.783582640265845,5.322179991745874,0.8991844819858621,2.6345216811404573,0.712737687443356,1023.2443141280244
225,1,6.050914264429068,6.091827187491196,0.7063999474776503,0.4868754816029264,0.5743466298718733,1014.836792843214
226,0,14.416335820984216,3.742542755970718,2.6711657555759727,2.831431523546894,1.3021833071939228,1012.1944919858379
227,0,12.57263742132456,5.82454729420448,0.9035309410923664,8.319888452348883,0.8674429429863231,997.4875685961302
228,0,10.533124341192485,7.599244471798579,0.35411906252007364,1.4410207593237971,0.4774211007267979,1003.6192498520528
229,1,12.256719689896183,4.574223767920884,0.4199078712690186,9.881024786912867,1.3784661681732802,1030.4230002463719
230,1,11.2748540377527,5.910894649055588,0.15212645393048893,11.888614125823091,0.4273343285330733,1024.7884314856342
231,0,0.082300628930005,4.333040142576408,0.49937805859133566,3.0762609141718436,1.0891214266102054,1004.1381775229238
232,0,10.467437118681804,3.9601781626196026,0.6977676914461961,3.1737490967475517,0.18524812859211226,1005.3865825133066
233,0,7.600001675735367,4.9363613282786725,0.13335166736720586,4.692324384429171,-0.32770020315514925,1014.8185147874175
234,0,7.1513114150593715,6.795683312031088,1.1742700680182925,4.128871814073186,1.2525596675190525,1009.3297730888028
235,1,11.009245653004607,3.268011903785928,0.1936810711906048,10.752076356463332,1.3901760183181442,1024.6233622224488
236,1,15.555606225100973,2.8345006260809686,0.9675251215017282,5.0489710126095915,0.47592735706250655,1017.3613770637204
237,0,12.071368627940403,3.6484070805172193,1.470065632424868,7.859341567448061,0.09484145028789925,1026.2492588293514
238,1,9.87544737514503,4.922139673658686,0.24701627388137823,5.726627928039019,2.167148735215852,1015.8803312323465
239,1,14.292262277818455,5.7409334537571794,0.9925635589002771,0.5304957545917546,2.2175656351776656,1020.7193734624632
240,0,12.414713221852612,2.1879833775865247,0.5627620184336012,9.859567451426013,1.2775797842590464,1000.5574816764358
241,0,16.6562065340241,3.969894386717923,3.9353574898888746,10.321513154377797,0.9437946609930687,1028.0723142046677
242,1,3.788317564597227,7.0338992850557,0.09670816502709967,10.261515056826623,0.03500456406002639,1014.8881041684685
243,0,7.194119401960366,3.9614203477419707,1.5736413890434724,10.335319373480118,0.3185001129185605,1016.2479690258775
244,1,13.934319748501467,2.0733347997711427,0.07887742242459785,3.193856990033535,-1.5774397548614605,1005.2562194514529
245,0,18.238679503870664,7.061165714561871,5.609244052409181,7.958562479594238,0.2383575159128143,1043.4720400375902
246,0,9.040977272134333,6.263495883487355,0.6331913385879627,0.4100944465446439,0.05789353484440063,1018.21153705105
247,1,4.11650644296154,5.270407784068034,0.3901700764841774,1.9673700963599976,3.3745375172408787,1031.6877960175145
248,1,4.334612394935203,3.557756355694332,1.747664719235146,5.471593099442057,-0.20356473829723032,1022.744727187887
249,0,15.458163936027397,3.6104129601477606,0.49107855324656136,2.0214026538533023,0.5939113296990175,1008.2644623649271
250,0,0.6188662854439446,3.6136328535921582,0.5023971460385767,4.750264744912284,2.683756062050505,988.4565974486899
251,1,18.39382806774293,5.150622571481737,0.27771522795519726,6.249813668351338,1.7078021175386011,1021.529703007141
